Quebra 1;Quebra 2;Código;Descrição;EMB;NCM;Estoque;Estoque Mínimo;Estoque Máximo;Custo (R$);Preço (R$);Total Custo (R$);Total Venda (R$)
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;27705;MF8223-18 MOCHILA JUVENIL FEMININA 45*32*15CM;UN;42029200;-24,00;0,00;0,00;17,36;99,00;-416,64;-2376,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;27768;MM9193-18 MOCHILA JUVENIL MASCULINA 50*33*18CM;UN;42029200;-2,00;0,00;0,00;19,99;112,00;-39,98;-224,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;27770;MF8231 MOCHILA JUVENIL FEMININA 18  (KIT COM 2 PECAS);UN;42029200;-2,00;0,00;0,00;19,99;112,00;-39,98;-224,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;27772;MM9193-EST ESTOJO JUVENIL MASCULINA 22*15*5CM;UN;42029200;-48,00;0,00;0,00;6,57;37,00;-315,36;-1776,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;27789;MM9172 MOCHILA JUVENIL MASCULINA 42*32*15CM;UN;42029200;-2,00;0,00;0,00;15,78;89,00;-31,56;-178,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28308;MF8206 CONJUNTO DE BOLSA ( BOLSA LANCHEIRA E ESTOJO);UN;42029200;-99,00;0,00;0,00;1,17;0,00;-115,83;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28309;MF8209 CONJUNTO DE BOLSA ( BOLSA ESTOJO E LANCHEIRA);UN;42029200;-80,00;0,00;0,00;1,17;0,00;-93,60;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28310;MF8211 CONJUNTO DE BOLSA ( BOLSA ESTOJO E LANCHEIRA);UN;42029200;-80,00;0,00;0,00;0,92;0,00;-73,60;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28311;MF8221 CONJUNTO DE BOLSA ( BOLSA LANCHEIRA E ESTOJO);UN;42029200;-90,00;0,00;0,00;0,92;0,00;-82,80;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28312;MF8219 CONJUNTO DE BOLSA (BOLSA LANCHEIRA E ESTOJO);UN;42029200;-120,00;0,00;0,00;0,92;0,00;-110,40;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28314;MF8222 CONJUNTO DE BOLSA (BOLSA ESTOJO E LANCHEIRA);UN;42029200;-156,00;0,00;0,00;1,17;0,00;-182,52;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28315;MF8223 CONJUNTO DE BOLSA ( BOLSA ESTOJO E LANCHEIRA);UN;42029200;-61,00;0,00;0,00;1,17;0,00;-71,37;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28316;MF8224 CONJUNTO DE BOLSAS ( BOLSA ESTOJO E LANCHEIRA);UN;42029200;-112,00;0,00;0,00;0,92;0,00;-103,04;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28317;MF8225 CONJUNTO DE BOLSAS ( BOLSA ESTOJO E LANCHEIRA);UN;42029200;-68,00;0,00;0,00;0,92;0,00;-62,56;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28318;MF8226 CONJUNTO DE BOLSAS ( BOLSA ESTOJO E LANCHEIRA);UN;42029200;-148,00;0,00;0,00;1,17;0,00;-173,16;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28335;MF8227 CONJUNTO DE BOLSA ( BOLSA  LANCHEIRA E ESTOJO);UN;42029200;-192,00;0,00;0,00;1,17;0,00;-224,64;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28336;MF8228 CONJYNTO DE BOLSA ( BOLSA LANCHEIRA E ESTOJO);UN;42029200;-48,00;0,00;0,00;1,17;0,00;-56,16;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28338;MF8230- CONJUNTO DE BOLSA ( BOLSA LANCHEIRA E ESTOJO);UN;42029200;-90,00;0,00;0,00;1,17;0,00;-105,30;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28340;MM9185 CONJUNTO DE BOLSA ( BOLSA LANCHEIRA E ESTOJO);UN;42029200;-48,00;0,00;0,00;1,17;1,00;-56,16;-48,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28342;MM9187 CONJUNTO DE BOLSA (BOLSA LANCHEIRA E ESTOJO);UN;42029200;-32,00;0,00;0,00;1,17;1,00;-37,44;-32,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28347;MF8190 CONJUNTO DE BOLSA ( BOLSA LANCHEIRA E ESTOJO );UN;42029200;-30,00;0,00;0,00;0,92;11,00;-27,60;-330,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28349;MF8212 CONJUNTO DE BOLSAS ( BOLSA ESTOJO E LANCHEIRA);UN;42029200;-120,00;0,00;0,00;1,17;0,00;-140,40;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28418;MF8210-C KIT MOCHILA JUVENIL FEMININA CARRINHO 2 RODAS 3UN;UN;42029200;-21,00;0,00;0,00;1,17;319,00;-24,57;-6699,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28420;MF8210-L LANCHEIRA TIPO MOCHILA  JUVENIL FEMININA 26*195*12CM;UN;42029200;-20,00;0,00;0,00;0,92;0,00;-18,40;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28434;MM9188-C KIT MOCHILA JUVENIL MASCULINA CARRINHO 2 3UN;UN;42029200;-42,00;0,00;0,00;28,09;259,00;-1179,78;-10878,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28718;TOP2031 - KIT POTE VIDRO C5 - 1 50ML1 690ML1 970ML1 1.17L1 2.05L;UN;70134900;4,00;0,00;0,00;1,21;129,00;4,84;516,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28719;HBCA11829 BRINCO DE METAL;UN;71171900;27,00;0,00;0,00;1,99;13,00;53,73;351,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28721;TOP2034 - POTE VIDRO C  FUNDO QUADRADO E TPA BAMBU 750ML;UN;70134900;1,00;0,00;0,00;4,47;21,50;4,47;21,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28722;IBBA11556 BRINCO DE METAL;UN;71179000;25,00;0,00;0,00;0,93;9,00;23,25;225,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28724;IBCA11359 BRINCO DE METAL;UN;71179000;6,00;0,00;0,00;4,50;11,00;27,00;66,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28726;IBCA21805 BRINCO COM PEDRARIA;UN;71171900;9,00;0,00;0,00;2,55;15,00;22,95;135,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28727;IBDA31008 BRINCO DE METAL;UN;71171900;1,00;0,00;0,00;9,35;18,50;9,35;18,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28728;TOP2212 - VASO CIMENTO C  FLOR ARTIFICIAL 13.8X13.8X17.5CM;UN;68118900;2,00;0,00;0,00;7,72;36,50;15,44;73,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28729;ICBA31143 COLAR;UN;71171900;4,00;0,00;0,00;3,61;14,00;14,44;56,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28731;TOP2214 - VASO CIMENTO C/ FLOR ARTIFICIAL 9X9X16.5CM;UN;68118900;6,00;0,00;0,00;6,21;29,50;37,26;177,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28733;KCCA21904 COLAR DE METAL;UN;71171900;1,00;0,00;0,00;8,50;16,50;8,50;16,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28734;ICBA31834 COLAR DE METAL;UN;71171900;4,00;0,00;0,00;4,04;16,00;16,16;64,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28737;ICCA21234 COLAR DE METAL 12 PCS POR DUZIA;UN;71171900;4,00;0,00;0,00;3,61;14,00;14,44;56,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28739;ICCA21527 COLAR;UN;71171900;1,00;0,00;0,00;7,65;15,00;7,65;15,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28741;JBCA21348 TRIO DE ARGOLINHAS;UN;71171900;25,00;0,00;0,00;1,53;15,00;38,25;375,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28743;JCCA11230 COLAR 12 PCS POR DUZIA;UN;71171900;4,00;0,00;0,00;2,97;11,50;11,88;46,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28745;JPCA51503 PULSEIRA DE METAL 12 CTL POR DUZIA;UN;71179000;1,00;0,00;0,00;14,02;24,00;14,02;24,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28746;KBBA28480 BRINCO DE BORBOLETA;UN;71171900;1,00;0,00;0,00;5,95;11,50;5,95;11,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28747;KBCA28009 BRINCO DE METAL;UN;71171900;1,00;0,00;0,00;6,63;13,00;6,63;13,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28749;KBDA22823 BRINCO DE METAL 12 PCS POR DUZIA;UN;71179000;8,00;0,00;0,00;4,48;17,50;35,84;140,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28754;LBBA48942 BRINCO DE METAL 12 PCS POR DUZIA;UN;71171900;1,00;0,00;0,00;9,18;18,00;9,18;18,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28762;KCDA62347CA COLAR E BRINCO DE METAL12 PCS POR DUZIA;UN;71171900;1,00;0,00;0,00;14,45;25,00;14,45;25,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28763;TOP2421 - PORTA RETRATO C/MOLDURA 10X15CM;UN;39264000;28,00;0,00;0,00;0,65;10,00;18,20;280,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28764;KGAF15308 PIRANHA DE PLASTICO;UN;96151900;4,00;0,00;0,00;1,55;6,50;6,20;26,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28767;KGAF25206 PIRANHA DE PLASTICO 12 CTL POR DUZIA;UN;96151900;36,00;0,00;0,00;0,81;10,00;29,16;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28770;KGBF02801 - PIRANHA DE METAL;UN;96151900;2,00;0,00;0,00;3,42;7,00;6,84;14,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28774;KGBF05307 PIRANHA DE PLASTICO 12 CTL POR DUZIA;UN;96151900;4,00;0,00;0,00;1,61;6,50;6,44;26,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28776;KGBF15205 PIRANHA DE PLASTICO 12 CTL POR DUZIA;UN;96151900;36,00;0,00;0,00;0,68;8,50;24,48;306,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28777;KPDA51026 PULSEIRA DE METAL;UN;71179000;1,00;0,00;0,00;14,45;25,00;14,45;25,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28778;LBAA28946 BRINCO DE METAL;UN;71171900;1,00;0,00;0,00;4,93;9,50;4,93;9,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28779;LBAA38215 BRINCO DE METAL;UN;71171900;4,00;0,00;0,00;2,76;11,00;11,04;44,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28780;LBAA38628 BRINCO DE METAL;UN;71171900;1,00;0,00;0,00;5,95;11,50;5,95;11,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28781;LBAA48681 BRINCO DE METAL 12 PCS POR DUZIA;UN;71171900;1,00;0,00;0,00;7,48;14,50;7,48;14,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28783;LBCA18719 BRINCO DE METAL;UN;71171900;1,00;0,00;0,00;6,80;13,50;6,80;13,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28784;LBCA38003 - TRIO DE BRINCOS;UN;71179000;1,00;0,00;0,00;8,92;17,50;8,92;17,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28785;LBCA38545 BRINCO DE METAL;UN;71179000;3,00;0,00;0,00;8,71;17,50;26,13;52,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28786;LBCA38883 BRINCO DE METAL;UN;71171900;1,00;0,00;0,00;8,92;17,50;8,92;17,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28787;LBDA38282 BRINCO DE METAL;UN;71171900;1,00;0,00;0,00;9,77;19,00;9,77;19,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28790;LCCA28212 COLAR DE METAL;UN;71171900;1,00;0,00;0,00;9,18;18,00;9,18;18,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28791;NCA-004V - CARREGADOR DE CELULAR V8;UN;85044010;80,00;0,00;0,00;0,07;16,00;5,60;1280,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28793;MPCB26201 PULSEIRA DE METAL 12 CTL POR DUZIA;UN;71179000;4,00;0,00;0,00;3,46;14,00;13,84;56,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28795;SP-917 BRINCO FIXO CORACAO /ABAUL 05MM INOX;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28801;NCA-004S - CARREGADOR DE CELULAR IOS;UN;85044010;35,00;0,00;0,00;1,35;16,00;47,25;560,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28803;SP-2011  ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,48;12,00;11,52;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28806;NFB-137- FONE DE OUVIDO BLUETOOTH;UN;85183000;10,00;0,00;0,00;1,50;29,00;15,00;290,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28810;SP-885 BRINCO CRISTO/ PQ FIXO;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28812;SP-298 BR FIXO/ REDONDO 4MM INOX;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28813;SP-216 BR BOLINHA /MACICA-3MM INOX;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28814;SP-299 BRINCO INOX QUADRADO;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28815;SP-2031 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,10;27,50;26,40;660,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28816;SP-2028 ESCAPELARIA MASCULINO;UN;71171900;24,00;0,00;0,00;1,10;27,50;26,40;660,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28817;SP-2065 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,84;12,00;20,16;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28818;SP-2057 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,80;20,00;19,20;480,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28820;SP-2053 ESCAP/RETANG/CHAPA/GR/NSC/SCJ INOX;UN;71171900;24,00;0,00;0,00;1,67;14,00;40,08;336,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28821;SP-2022 ESCAP/NSC-SCJ/RESINA INOX;UN;71171900;24,00;0,00;0,00;1,67;15,00;40,08;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28822;SP-2087 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;22,50;40,08;540,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28824;SP-2014 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;12,00;40,08;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28825;SP-1017 BRINCO;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28826;SP-2038 ESCAP/OVAL/M/LISOINOX;UN;71171900;24,00;0,00;0,00;1,67;15,00;40,08;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28827;SP-358 BRINCO;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28830;BM-8630 - CABO COM CONECTOR 2 METROS TYE-C;UN;85444200;30,00;0,00;0,00;1,00;6,50;30,00;195,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28831;SP-364 BRINCO;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28832;SP-3068 PULSEIRA INOX;UN;71171900;24,00;0,00;0,00;1,67;16,50;40,08;396,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28833;SP-2008 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,59;15,00;14,16;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28836;SP-2010 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,48;12,00;11,52;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28837;SP-2012 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;12,00;40,08;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28839;SP-2013 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,48;12,00;11,52;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28841;SP-2023 ESCP/RETAN/ PQ/ NSC-SCJ LISO INOX;UN;71171900;24,00;0,00;0,00;1,67;12,00;40,08;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28842;SP-2015 ESCAP/M/DOURADO INOX;UN;71171900;24,00;0,00;0,00;1,67;17,00;40,08;408,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28843;SP-2039 ESCA/OVAL /P DOURADO/NCS-SCJ INOX;UN;71171900;24,00;0,00;0,00;1,67;15,00;40,08;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28844;SP-2044 ESCAP/QUADRAD/RESINA INOX;UN;71171900;24,00;0,00;0,00;1,67;15,00;40,08;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28845;SP-2045 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;12,00;40,08;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28848;SP-2033 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;17,50;40,08;420,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28849;SP-2032 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,70;17,50;16,80;420,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28850;SP-2030 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;15,00;40,08;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28851;SP-2046 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;10,50;40,08;252,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28852;SP-2029 ESCAP/SCJ-NSC/M/RESINA /INOX;UN;71171900;24,00;0,00;0,00;1,67;27,50;40,08;660,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28853;SP-2047  ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;12,00;40,08;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28854;SP-2082 ESCAPULÁRIO MASCULINO;UN;71171900;48,00;0,00;0,00;1,67;17,50;80,16;840,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28855;SP-2054 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;17,50;40,08;420,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28856;SP-2048 ESCAP/PQ/CHAPA/NSA-NSA;UN;71171900;24,00;0,00;0,00;0,48;10,50;11,52;252,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28857;SP-2085 ESCAP INOX N.S.A INOX;UN;71171900;24,00;0,00;0,00;1,05;17,50;25,20;420,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28858;SP-2083 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;14,00;40,08;336,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28859;SP-2069 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;25,00;40,08;600,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28862;SP-2041 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,90;22,50;21,60;540,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28863;IGNORAR - PRODUT CADASTRADO ERRADO;UN;85183000;60,00;0,00;0,00;10,86;94,00;651,60;5640,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28865;LEF-1218 - PROTETOR AURICULAR;UN;39269090;70,00;0,00;0,00;4,92;31,00;344,40;2170,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28873;SP-2102 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;15,00;40,08;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28874;SP-2103 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;15,00;40,08;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28875;SP-2104 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;20,00;40,08;480,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28876;SP- 2111 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;12,00;40,08;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28877;SP-2137 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;12,00;40,08;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28878;BC-21128 - MOCHILA UNISSEX;UN;42022220;5,00;0,00;0,00;26,00;117,00;130,00;585,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28880;SP-2112 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;1,67;10,50;40,08;252,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28881;SP-366 BRINCO;UN;71171900;24,00;0,00;0,00;1,67;5,00;40,08;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28882;BM-F1380 - CONJUNTO COM 10 PINCEIS DE MAQUIAGEM EM DIFERENTES FORMATOS;UN;96033000;100,00;0,00;0,00;2,21;0,00;221,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28883;SP-2042 ESCAPULÁRIO MASCULINO;UN;71171900;24,00;0,00;0,00;0,59;15,00;14,16;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;28890;BC-21132 - MOCHILA UNISSEX;UN;42022220;5,00;0,00;0,00;26,00;117,00;130,00;585,00
