Quebra 1;Quebra 2;Código;Descrição;EMB;NCM;Estoque;Estoque Mínimo;Estoque Máximo;Custo (R$);Preço (R$);Total Custo (R$);Total Venda (R$)
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38026;34631001 BRINCO DESIGN ELLOS CRAVEJADO - MAUCK;UN;71131900;1,00;0,00;0,00;4,16;156,00;4,16;156,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38028;34951001 BRINCO LISO DESIGN QUADRADO - MAUCK;UN;71131900;1,00;0,00;0,00;1,12;42,00;1,12;42,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38030;34600001 BRINCO MEDIO DESIGN ARGOLA BUJÃO - MAUCK;UN;71131900;1,00;0,00;0,00;1,92;72,00;1,92;72,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38031;31271001 BRINCO DESIGN BOTÃO TRAB. CRAVEJADO / LISO - MAUCK;UN;71131900;1,00;0,00;0,00;5,36;201,00;5,36;201,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38033;32398001 BRINCO DESIGN HEXAGONAL MAXIMALISTA - MAUCK;UN;71131900;1,00;0,00;0,00;2,40;90,00;2,40;90,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38035;28169001 BRINCO ARGOLA TRABALHADA FINA P. - MAUCK;UN;71131900;1,00;0,00;0,00;1,04;39,00;1,04;39,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38036;34986001 BRINCO P. LUZ CRISTAL PING. CORAÇÃO LISO - MAUCK;UN;71131900;1,00;0,00;0,00;1,60;48,00;1,60;48,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38038;34599001 BRINCO DESIGN FLOR LAMINADA  - MAUCK;UN;71131900;1,00;0,00;0,00;1,28;48,00;1,28;48,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38039;34953001 BRINCO LISO DESIGN ARGOLA TORCIDA - MAUCK;UN;71131900;1,00;0,00;0,00;1,12;42,00;1,12;42,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38040;34679001 BRINCO CLICK FIOS EM NÓ CRAVEJ. LISO - MAUCK;UN;71131900;1,00;0,00;0,00;3,20;120,00;3,20;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38041;34667001 BRINCO ARGOLA TRABALHADA TAM. M - MAUCK;UN;71131900;2,00;0,00;0,00;1,60;48,00;3,20;96,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38042;33171001 BRINCO DESIGN QUADRADO FIO TRAB. - MAUCK;UN;71131900;1,00;0,00;0,00;1,92;72,00;1,92;72,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38043;34956001 BRINCO LISO DESIGN GEOMÉTRICO TAM. M. - MAUCK;UN;71131900;1,00;0,00;0,00;0,80;30,00;0,80;30,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38045;33178001 BRINCO GOTA DESIGN ARGOLA - MAUCK;UN;71131900;1,00;0,00;0,00;3,20;120,00;3,20;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38046;34598001 BRINCO MEIA ARGOLINHA BUJÃO FOSCA - MAUCK;UN;71131900;3,00;0,00;0,00;1,20;36,00;3,60;108,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38048;32728001 BRINCO DESIGN TRABALHADO CRAVEJADO / LISO - MAUCK;UN;71131900;1,00;0,00;0,00;3,44;129,00;3,44;129,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38049;34952001 BRINCO LISO DESIGN GOTA MALHA - MAUCK;UN;71131900;1,00;0,00;0,00;1,44;54,00;1,44;54,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38051;35263001 BRINCO PEROLA DESIGN CORAÇÃO LISO - MAUCK;UN;71131900;1,00;0,00;0,00;3,20;120,00;3,20;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38052;32763001 BRINCO CLICK CRAVEJADO (ROSE) GOTA VAZADA - MAUCK;UN;71131900;1,00;0,00;0,00;4,16;156,00;4,16;156,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38054;34668001 BRINCO ARGOLA LISA TAM. M - MAUCK;UN;71131900;1,00;0,00;0,00;0,80;30,00;0,80;30,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38055;32383001 BRINCO DESIGN ARGOLA LISA - MAUCK;UN;71131900;1,00;0,00;0,00;2,80;105,00;2,80;105,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38056;32320001 BRINCO DESIGN GOTA FIOS - MAUCK;UN;71131900;1,00;0,00;0,00;2,00;75,00;2,00;75,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38064;33780001 BRINCO TRIO PEROLA / CRAV. / P. LUZ - MAUCK;UN;71131900;2,00;0,00;0,00;2,40;120,00;4,80;240,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38066;33719001 BRINCO TRIO ARG. CLICK GOTA CRISTAL - MAUCK;UN;71131900;2,00;0,00;0,00;2,28;114,00;4,56;228,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38068;34625001 BRINCO TRIO GOTAS CRAVEJADA - MAUCK;UN;71131900;1,00;0,00;0,00;2,28;114,00;2,28;114,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38069;34681001 BRINCO CLICK TRAB. CRISTAL TAM. G - MAUCK;UN;71131900;2,00;0,00;0,00;1,80;90,00;3,60;180,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38071;34621001 BRINCO ARGL. CLICK P.LUZ CRISTAL - MAUCK;UN;71131900;2,00;0,00;0,00;1,44;72,00;2,88;144,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38072;34688001 BRINCO ARG. CLICK 3 CRISTAL - MAUCK;UN;71131900;2,00;0,00;0,00;1,20;60,00;2,40;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38073;34691001 BRINCO ARG. CLICK CRISTAL - MAUCK;UN;71131900;2,00;0,00;0,00;1,44;72,00;2,88;144,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38076;33701001 BRINCO TRIO CLICK LISO - MAUCK;UN;71131900;2,00;0,00;0,00;2,28;114,00;4,56;228,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38077;34664001 BRINCO MAXIMALISTA DESIGN GOTA - MAUCK;UN;71131900;2,00;0,00;0,00;2,40;120,00;4,80;240,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38078;34597001 BRINCO TRIO ARGL. PEROLA/ P.LUZ/BOL. - MAUCK;UN;71131900;2,00;0,00;0,00;1,20;60,00;2,40;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38081;33705001 BRINCO TRIO CLICK CORAÇÃO VAZ. TM. P.M.G. - MAUCK;UN;71131900;2,00;0,00;0,00;2,40;120,00;4,80;240,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38082;33784001 BRINCO TRIO CORAÇÃO LISO TAM P.M.G. - MAUCK;UN;71131900;2,00;0,00;0,00;1,68;84,00;3,36;168,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38084;34628001 BRINCO TRIO ARGL. FOLHAS - MAUCK;UN;71131900;2,00;0,00;0,00;2,16;108,00;4,32;216,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38089;33727001 BRINCO TRIO ARG. CLICK CRAVEJADA - MAUCK;UN;71131900;2,00;0,00;0,00;2,64;132,00;5,28;264,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38092;31470001 BRINCO ARG. CLICK LISO TAM. G. BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;0,77;33,00;1,54;66,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38093;33101001 BRINCO CLICK DESIGN LISO TAM. P BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,12;48,00;2,24;96,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38094;34683001 BRINCO ARG. CLICK LISA CRAVEJADA BANHO A OURO 18K;UN;71131900;1,00;0,00;0,00;1,82;78,00;1,82;78,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38095;31472001 BRINCO ARG. CLICK LISO TAM. M. BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;0,63;27,00;1,26;54,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38097;34934001 BRINCO MAXIMALISTA DESIGN ESPIRAL BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;2,38;102,00;4,76;204,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38098;33793001 BRINCO TRIO ARG. CLICK PING. P. LUZ CRISTAL BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;2,52;108,00;5,04;216,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38099;34933001 BRINCO MAXIMALISTA DESIGN LEQUE BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;2,24;96,00;4,48;192,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38100;34932001 BRINCO MAXIMALISTA DESIGN GOTA TRABALHADA BANHO A OURO 18K;UN;71131900;1,00;0,00;0,00;1,68;72,00;1,68;72,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38101;29219001 BRINCO TRIO ARG. CLICK TRAB. CRAV. / VAZADO CORAÇÃO BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;4,06;174,00;8,12;348,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38102;34928001 BRINCO DESIGN TRAB. DUPLO REDONDO ORGANICO BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,68;72,00;3,36;144,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38103;34929001 BRINCO DESIGN REDONDO ORGANICO BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,82;78,00;3,64;156,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38104;34931001 BRINCO MAXIMALISTA BOTÃO BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,26;54,00;2,52;108,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38105;34677001 BRINCO CLICK CRISTAL BAGUETE TAM. M. BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;2,52;108,00;5,04;216,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38107;34923001 BRINCO ARG. CLICK PING. ESFERA TAM. G. BANHO A OURO 18K;UN;71131900;3,00;0,00;0,00;2,60;78,00;7,80;234,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38108;33174001 BRINCO GEOMÉTRICO BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,05;45,00;2,10;90,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38109;34671001 BRINCO CLICK CRAVEJADO BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;2,38;102,00;4,76;204,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38110;35155001 BRINCO LUXO CRISTAL / CRAV. BANHO A OURO 18;UN;71131900;2,00;0,00;0,00;1,82;78,00;3,64;156,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38112;34622001 BRINCO ARGL. CLICK CORAÇOES CRAVEJADO BANHO A OURO 18K;UN;71131900;1,00;0,00;0,00;0,98;42,00;0,98;42,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38113;31311001 BRINCO ARG. CLICK LISA G. BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,40;60,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38114;34624001 BRINCO ARGL. CORAÇÃO TODO CRAVEJADO BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,68;72,00;3,36;144,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38115;34682001 BRINCO CLICK CRAVEJADA BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,68;72,00;3,36;144,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38116;34623001 BRINCO ARGL. CLICK P CRISTAL BANHO A OURO 18K;UN;71131900;1,00;0,00;0,00;0,91;39,00;0,91;39,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38117;31315001 BRINCO ARG. CLICK LISA BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,68;72,00;3,36;144,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38118;31474001 BRINCO ARG. CLICK LISO TAM. P. BANHO A OURO 18K;UN;71131900;1,00;0,00;0,00;0,56;24,00;0,56;24,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38120;35291001 BRINCO ARGL. CLICK / CRISTAL BANHO A OURO 18K;UN;71131900;1,00;0,00;0,00;0,84;36,00;0,84;36,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38121;31476001 BRINCO ARG. CLICK LISO BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;0,70;30,00;1,40;60,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38122;31262001 BRINCO ARG. CLICK CRAVEJADA / LISA VAZADA BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,40;60,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38123;34692001 BRINCO ARG. CLICK DESIGN CRAV. LISO BANHO A OURO 18K;UN;71131900;1,00;0,00;0,00;1,12;48,00;1,12;48,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38124;33118001 BRICO ARG. CLICK CRAVEJADO COLORS TAM. G  BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,40;60,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38125;33099001 BRINCO CLICK DESIGN LISO TAM. G BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;1,82;78,00;3,64;156,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38126;29319001 BRINCO ARG. CLICK CRAVEJADO / CRISTAL BANHO A OURO 18K;UN;71131900;2,00;0,00;0,00;2,38;102,00;4,76;204,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38129;32437001 BRINCO DUPLO ARG. CLICK P. LUZ CRISTAL  - MAUCK;UN;71131900;1,00;0,00;0,00;2,58;110,00;2,58;110,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38130;32889001 BRINCO TRIO MADRE PEROLA CRAV./ P. LUZ CRISTAL/ FLOR  - MAUCK;UN;71131900;1,00;0,00;0,00;2,80;120,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38131;32705001 BRINCO TRIO DESIGN QUADRADO CRAVEJADO ZIRC.  - MAUCK;UN;71131900;1,00;0,00;0,00;2,80;120,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38137;32701001 BRINCO TRIO CLICK CORAÇÃO VAZADO LISO/ CRAV. TAM. P.M.G.  - MAUCK;UN;71131900;1,00;0,00;0,00;3,50;150,00;3,50;150,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38138;32693001 BRINCO TRIO ARG. CLICK LISO / CRAVEJADO /TREVO  - MAUCK;UN;71131900;1,00;0,00;0,00;3,01;129,00;3,01;129,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38140;32695001 BRINCO TRIO ARG. CLICK CRISTAL/ DESIGN LUXO CRAV./ P. LUZ  - MAUCK;UN;71131900;1,00;0,00;0,00;3,64;156,00;3,64;156,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38141;33723001 BRINCO TRIO CRISTAL / QUADRADO  - MAUCK;UN;71131900;1,00;0,00;0,00;1,68;72,00;1,68;72,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38143;31232001 BRINCO TRIO DESIGN LUXO CRAV. / P. LUZ CRISTAL  - MAUCK;UN;71131900;1,00;0,00;0,00;2,66;114,00;2,66;114,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38144;35187001 BRINCO DUPLO ARG. CLICK / CRAVEJADA BANHO OURO 18K - MAUCK;UN;71131900;1,00;0,00;0,00;1,96;84,00;1,96;84,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38146;29218001 BRINCO TRIO ARG. CLICK ESFERA  - MAUCK;UN;71131900;1,00;0,00;0,00;2,66;114,00;2,66;114,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38147;33706001 BRINCO TRIO ARG. CLICK / TREVO CRAV. / P. LUZ CRISTAL  - MAUCK;UN;71131900;1,00;0,00;0,00;2,24;96,00;2,24;96,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38148;32699001 BRINCO TRIO ARG. CLICK P. LUZ CRISTAL/ CRISTAL/ LISO  - MAUCK;UN;71131900;1,00;0,00;0,00;3,08;132,00;3,08;132,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38149;29231001 BRINCO TRIO CLICK LISO P.M.G.  - MAUCK;UN;71131900;1,00;0,00;0,00;2,80;120,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38151;33711001 BRINCO TRIO ARG. CLICK DESIGN CRISTAL / P. LUZ CRISTAL  - MAUCK;UN;71131900;1,00;0,00;0,00;2,52;108,00;2,52;108,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38152;33896001 BRINCO TRIO DESIGN CRAVEJADO / CRISTAL  - MAUCK;UN;71131900;1,00;0,00;0,00;2,80;120,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38154;33790001 BRINCO TRIO CLICK LISO TAM. P.M.G.  - MAUCK;UN;71131900;1,00;0,00;0,00;2,38;102,00;2,38;102,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38155;35180001 BRINCO DUPLO TRIANGULO CRISTAL AZUL  - MAUCK;UN;71131900;1,00;0,00;0,00;0,70;30,00;0,70;30,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38156;34893001 BRINCO DUPLO DESIGN CRAVEJADO / CRISTAL  - MAUCK;UN;71131900;1,00;0,00;0,00;1,68;72,00;1,68;72,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38157;35192001 BRINCO DUPLO CORAÇÃO LISO BANHO A OURO18K - MAUCK;UN;71131900;1,00;0,00;0,00;1,40;60,00;1,40;60,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38166;35131001 COLAR FILHO(A) VAZADO CRAVEJADO - MAUCK;UN;71131900;-1,00;0,00;0,00;1,40;84,00;-1,40;-84,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38167;34718001 COLAR PING. FILHOS VAZ. CHAPADINHO - MAUCK;UN;71131900;1,00;0,00;0,00;0,75;45,00;0,75;45,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38169;35169001 COLAR CARTIER LETRA LISA - MAUCK;UN;71131900;-4,00;0,00;0,00;1,30;78,00;-5,20;-312,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38173;33905001 COLAR FILHO(A) CRAVEJADO - MAUCK;UN;71131900;4,00;0,00;0,00;1,00;60,00;4,00;240,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38175;28513001 COLAR CORAÇÃO CRAVEJADO MÃE DE MENINA - MAUCK;UN;71131900;2,00;0,00;0,00;2,40;144,00;4,80;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38176;34716001 COLAR PING. FILHOS LISO DELICADO - MAUCK;UN;71131900;-1,00;0,00;0,00;0,70;42,00;-0,70;-42,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38180;33954001 COLAR FILHO(A) DETALHE CRAVEJADO - MAUCK;UN;71131900;8,00;0,00;0,00;1,20;72,00;9,60;576,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38183;34715001 COLAR PING. MENINA - MAUCK;UN;71131900;2,00;0,00;0,00;0,90;54,00;1,80;108,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38188;34620001 BRINCO N.S.A CRAVEJADA CRISTAL - MAUCK;UN;71131900;2,00;0,00;0,00;1,40;60,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38189;34522001 COLAR REL. N.S. MANTO CRAV. AZUL COM CRISTA BAGUETE - MAUCK;UN;71131900;2,00;0,00;0,00;2,80;120,00;5,60;240,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38190;34529001 COLAR REL. N.S. TAM. M. CRAVEJADA (AZUL) - MAUCK;UN;71131900;2,00;0,00;0,00;1,82;78,00;3,64;156,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38191;34696001 COLAR N.S.A MANTO BRANCO CRAV - MAUCK;UN;71131900;1,00;0,00;0,00;1,12;48,00;1,12;48,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38192;34698001 COLAR N.S.A MICRO ZIRC AZUL/ CRISTAL - MAUCK;UN;71131900;2,00;0,00;0,00;1,68;72,00;3,36;144,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38193;34521001 COLAR REL. N.S. TAM. G CRAV. AZUL / BRANCO - MAUCK;UN;71131900;2,00;0,00;0,00;3,36;144,00;6,72;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38194;35154001 COLAR RELIGIOSO N.S CRAV - MAUCK;UN;71131900;2,00;0,00;0,00;1,96;84,00;3,92;168,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38196;34526001 COLAR REL. N.S. CRAV - MAUCK;UN;71131900;1,00;0,00;0,00;1,82;78,00;1,82;78,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38197;34527001 COLAR REL. N.S. MEDALHA CRAVEJADA - MAUCK;UN;71131900;2,00;0,00;0,00;2,66;114,00;5,32;228,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38198;34700001 COLAR RELIGIOSO CRUZ G. CRISTAL - MAUCK;UN;71131900;1,00;0,00;0,00;1,54;66,00;1,54;66,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38199;34525001 COLAR REL. N.S. CRAV. ZIRC. AZUL - MAUCK;UN;71131900;2,00;0,00;0,00;1,96;84,00;3,92;168,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38200;34417001 BRACELETE CHAPISCADO - MAUCK;UN;71131900;1,00;0,00;0,00;2,66;114,00;2,66;114,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38201;35149001 BRACELETE TRAB. ESFERAS NAS PONTAS - MAUCK;UN;71131900;2,00;0,00;0,00;3,08;132,00;6,16;264,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38202;33664001 BRACELETE PREGO CRAVEJADO - MAUCK;UN;71131900;4,00;0,00;0,00;3,60;216,00;14,40;864,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38203;33659001 BRACELETE CRAVEJADO TRABALHADO - MAUCK;UN;71131900;2,00;0,00;0,00;5,18;222,00;10,36;444,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38204;30987001 BRACELETE DESIGN LISO VAZADO - MAUCK;UN;71131900;2,00;0,00;0,00;2,66;114,00;5,32;228,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38205;35137001 BRACELETE LISO ONDULADO - MAUCK;UN;71131900;2,00;0,00;0,00;1,40;60,00;2,80;120,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38206;35150001 BRACELETE TRÊS FIOS - MAUCK;UN;71131900;2,00;0,00;0,00;3,50;150,00;7,00;300,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38208;34535001 PINGENTES CORAÇÃO CRAV - MAUCK;UN;71131900;2,00;0,00;0,00;0,98;42,00;1,96;84,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38210;34618001 BRINCO CRUZ CRAVEJADA PEQ - MAUCK;UN;71131900;2,00;0,00;0,00;0,84;36,00;1,68;72,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38213;33941001 COLAR DESIGN CORAÇÃO TRABALHADO - MAUCK;UN;71131900;10,00;0,00;0,00;1,00;60,00;10,00;600,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38214;35140001 PULSEIRA CORAÇÃO DESIGN MALHA - MAUCK;UN;71131900;2,00;0,00;0,00;1,10;66,00;2,20;132,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38216;33943001 COLAR CORAÇÃO VAZADO - MAUCK;UN;71131900;10,00;0,00;0,00;1,00;60,00;10,00;600,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38217;34312001 PULSEIRA 6 CORAÇÕES VAZADOS - MAUCK;UN;71131900;5,00;0,00;0,00;0,80;48,00;4,00;240,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38218;34616001 BRINCO DESIGN CORAÇÃO CRAVEJADO - MAUCK;UN;71131900;6,00;0,00;0,00;1,30;78,00;7,80;468,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38219;35106001 CHOKER RIVIERA CRISTAL - MAUCK;UN;71131900;5,00;0,00;0,00;2,30;138,00;11,50;690,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38220;35122001 CONJUNTO CORAÇÃO MADRE PEROLA ORGANICO CRAV. - MAUCK;UN;71131900;5,00;0,00;0,00;3,80;228,00;19,00;1140,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38221;34990001 BRINCO ARG. CLICK PING. CORAÇÃO LISO CHAPADINHO - MAUCK;UN;71131900;6,00;0,00;0,00;0,60;36,00;3,60;216,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38222;35112001 COLAR CORAÇÃO CRISTAL / LISO CHAPADINHO - MAUCK;UN;71131900;6,00;0,00;0,00;1,60;96,00;9,60;576,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38223;34911001 BRINCO CORAÇÃO TRABALHADO CRISTAL - MAUCK;UN;71131900;6,00;0,00;0,00;1,10;66,00;6,60;396,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38224;35121001 COLAR CORAÇÃO TRABALHADO CRISTAL - MAUCK;UN;71131900;6,00;0,00;0,00;1,90;114,00;11,40;684,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38225;34996001 BRINCO ARG. CLICK PING. CORAÇÃO LISO / CRISTAL - MAUCK;UN;71131900;5,00;0,00;0,00;0,70;42,00;3,50;210,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;38226;35113001 COLAR GRAVATINHA CORAÇÕES CRISTAL / LISO / CRAV. - MAUCK;UN;71131900;5,00;0,00;0,00;1,70;102,00;8,50;510,00
