Codigo;Descricao;EMB;NCM;Saldo_Loja_1;Saldo_Loja_2_Deposito;Saldo_Loja_3_CD;Saldo_Total;Custo_Unit;Preco_Unit;Valor_Estoque_Total
"25068";"AD2291 PLACA EM MATERIAL PLSTICO AUTO ADESIVO PARA REVESTIMENTOS EM PAREDES COM";"UN";"39189000";60,00;0,00;180,00;240,00;1,27;0,00;304,80
"25069";"AD2290 PLACA EM MATERIAL PLSTICO AUTO ADESIVO PARA REVESTIMENTOS EM PAREDES COM";"UN";"39189000";240,00;0,00;0,00;240,00;1,27;0,00;304,80
"25070";"MJ43804 MOCHILA FEMININA 17";"UN";"42029200";10,00;0,00;0,00;10,00;61,12;116,00;611,20
"25071";"AD2274 PLACA EM MATERIAL PLSTICO AUTO ADESIVO PARA REVESTIMENTOS EM PAREDES COM";"UN";"39189000";360,00;0,00;0,00;360,00;1,11;0,00;399,60
"25072";"AD1022 PLACA EM MATERIAL PLSTICO AUTO ADESIVO PARA REVESTIMENTOS EM PAREDES COM";"UN";"39189000";240,00;0,00;120,00;360,00;1,17;0,00;421,20
"25073";"AD1021 PLACA EM MATERIAL PLSTICO AUTO ADESIVO PARA REVESTIMENTOS EM PAREDES COM";"UN";"39189000";360,00;0,00;0,00;360,00;1,11;0,00;399,60
"25074";"AD1019 PLACA EM MATERIAL PLSTICO AUTO ADESIVO PARA REVESTIMENTOS EM PAREDES COM";"UN";"39189000";152,00;0,00;0,00;152,00;34,20;79,90;5.198,40
"25075";"PLACAS ADESIVA DE DECORAÇÃO 60 X 60 CM";"UN";"39189000";13.927,00;0,00;29.520,00;43.447,00;9,22;79,90;400.581,34
"25076";"MJ43805 MOCHILA FEMININA 10";"UN";"42029200";10,00;0,00;0,00;10,00;52,38;99,00;523,80
"25077";"MR43789 MOCHILA FEMININA 17 COM RODAS";"UN";"42029200";14,00;0,00;0,00;14,00;200,88;379,00;2.812,32
"25078";"MI43784 MOCHILA INFANTIL FEMININA 17";"UN";"42029200";39,00;0,00;0,00;39,00;61,12;116,00;2.383,68
"25079";"LA43794 LANCHEIRA FEMININA";"UN";"42029200";24,00;0,00;0,00;24,00;43,06;91,50;1.033,44
"25080";"LA43799 LANCHEIRA FEMININA";"UN";"42029200";22,00;0,00;0,00;22,00;48,03;91,50;1.056,66
"25081";"LA42225 LANCHEIRA TERMICA FEMININA";"UN";"42029200";16,00;0,00;0,00;16,00;43,65;83,00;698,40
"25082";"LA43790 LANCHEIRA INFANTIL FEMININA";"UN";"42029200";21,00;0,00;0,00;21,00;43,65;83,00;916,65
"25083";"PLACA ADESIVA 60X120 - 1990 - UNIDADE";"UN";"39189000";590,00;0,00;0,00;590,00;0,00;19,90;0,00
"25084";"XL24004 FACA DE CHURRASCO-UNIDADE";"UN";"82119100";340,00;0,00;1.368,00;1.708,00;0,92;5,50;1.571,36
"25085";"XL24005 - COLHER DE MESA";"UN";"82159910";333,00;0,00;1.228,00;1.561,00;0,80;4,50;1.248,80
"25086";"XL24006 GARFO DE MESA";"UN";"82159910";42,00;0,00;1.590,00;1.632,00;0,66;4,00;1.077,12
"25087";"XL24009 COLHER DE CHA";"UN";"82159910";24,00;0,00;1.104,00;1.128,00;0,53;3,00;597,84
"25088";"XL24008 COLHER DE SOBREMESA";"UN";"82159910";21,00;0,00;1.332,00;1.353,00;0,76;4,50;1.028,28
"25089";"XL24010 COLHER DE CAFE";"UN";"82159910";33,00;0,00;564,00;597,00;0,42;2,50;250,74
"25090";"XL24007 GARFO DE SOBREMESA";"UN";"82159910";20,00;0,00;264,00;284,00;0,57;3,50;161,88
"25091";"XL24207 CONJ. DE TALHERES 20PC VERMELHO";"UN";"82152000";72,00;0,00;33,00;105,00;5,30;31,00;556,50
"25092";"XL24202 ESPREMEDOR DE BATATAS - 27CM";"UN";"82152000";17,00;0,00;0,00;17,00;17,93;36,00;304,81
"25093";"PISO VINÍLICO 92X17X6CM";"UN";"39189000";32.872,00;0,00;0,00;32.872,00;1,27;5,99;41.747,44
"25094";"XL24106 RALINHO PARA PIA 54 MM";"UN";"73259910";42,00;0,00;20,00;62,00;0,52;3,00;32,24
"25095";"ON-CL201/220 CHALEIRA ELETRICA CAPACIDADE DE 18L POTENCIA DE 1500W";"UN";"85167100";21,00;0,00;0,00;21,00;26,17;94,00;549,57
"25096";"XL24107 RALINHO PARA PIA 72 MM";"UN";"73259910";104,00;0,00;0,00;104,00;0,59;3,50;61,36
"25097";"XL24108 RALINHO PARA PIA 90 MM";"UN";"73259910";118,00;0,00;1,00;119,00;0,67;4,00;79,73
"25098";"XL24118 - PENEIRA - 20CM";"UN";"96040000";139,00;0,00;40,00;179,00;1,74;10,00;311,46
"25099";"XL24148 RALADOR 4 FACES 8' - 22CM";"UN";"82055100";37,00;0,00;0,00;37,00;2,45;14,50;90,65
"25100";"XL24150 RALADOR 4 FACES 32' - 8CM - ALPHA PREMIUM - CX C/120 UNID.";"UN";"82055100";306,00;0,00;0,00;306,00;0,37;2,00;113,22
"25101";"XL24210 TRAVESSA RETANGULAR EM INOX P/ SERVIR FRITURAS - 31CM";"UN";"82152000";108,00;0,00;0,00;108,00;2,32;13,50;250,56
"25102";"57B TABUA REDONDA PARA FRIOS 25 CM";"UN";"44199000";45,00;0,00;0,00;45,00;2,36;23,50;106,20
"25103";"TSP-P TABUA SLIM POP PEQUENA (28X12)";"UN";"44191100";29,00;0,00;48,00;77,00;0,78;8,00;60,06
"25104";"XL24205 - CONJUNTO DE TALHERES 20PC - PRETA";"UN";"82152000";36,00;0,00;49,00;85,00;5,30;31,00;450,50
"25105";"803 QUEIJEIRA BASE MADEIRA";"UN";"44191100";51,00;0,00;12,00;63,00;2,10;20,00;132,30
"25106";"TK01 TABUA CHURRASCO PEQUENA COM ALCA";"UN";"44191100";7,00;0,00;0,00;7,00;7,98;80,00;55,86
"25109";"DR-118B TABUA PARA CHURRASCO SLIM MEDIA R2";"UN";"44191100";29,00;0,00;0,00;29,00;3,36;33,50;97,44
"25110";"DR-118C TABUA PARA CHURRASCO SLIM GRANDE  R2";"UN";"44191100";19,00;0,00;0,00;19,00;3,98;40,00;75,62
"25111";"TEC-M TABUA EUCALIPTO MEDIA COZINHA 40CMX22CMX18MM";"UN";"44199000";2,00;0,00;5,00;7,00;4,98;50,00;34,86
"25112";"TECH-P TABUA EUCALIPTO PEQUENA CHURRASCO 33CMX22CM";"UN";"44199000";3,00;0,00;5,00;8,00;3,98;40,00;31,84
"25114";"57M TABUA DE FRIOS LUXO RUSTICA GRAVADA";"UN";"44191100";38,00;0,00;0,00;38,00;3,50;35,00;133,00
"25115";"48C TABUA PARA HAMBURGUER RUSTICA GRAVADA";"UN";"44191100";22,00;0,00;24,00;46,00;2,18;22,00;100,28
"25116";"360 FRIOS COM POTE E GARFINHOS NATURAL";"UN";"44199000";30,00;0,00;0,00;30,00;3,18;32,00;95,40
"25117";"PCR PETISQUEIRA C/ CABO RUSTICA";"UN";"44199000";40,00;0,00;0,00;40,00;2,10;21,00;84,00
"25118";"057E TABUA DE FRIOS PREMIUM COM GARFINHO GRAVADA";"UN";"44191100";37,00;0,00;0,00;37,00;2,99;30,00;110,63
"25119";"339 PETISQUEIRA REDONDA JUNIOR RUSTICA";"UN";"44199000";22,00;0,00;0,00;22,00;1,70;17,00;37,40
"25120";"292 TABUA DE FRIOS 2 GARFINHOS RUSTICA";"UN";"44191100";42,00;0,00;0,00;42,00;2,78;28,00;116,76
"25121";"506 PETISQUEIRA OVAL 4 DIVISORIAS NATURAL";"UN";"44199000";37,00;0,00;0,00;37,00;2,10;21,00;77,70
"25122";"315 PETISQUEIRA QUADRADA JUNIOR RUSTICA";"UN";"44199000";32,00;0,00;0,00;32,00;2,10;21,00;67,20
"25123";"513 PETISQUEIRA REDONDA JUNIOR NATURAL";"UN";"44199000";42,00;0,00;0,00;42,00;1,50;15,00;63,00
"25124";"DR-118A TABUA PARA CHURRASCO SLIM PEQUENA R2";"UN";"44191100";18,00;0,00;0,00;18,00;1,98;20,00;35,64
"25125";"P.CN PETISQUEIRA C/ CABO NATURAL";"UN";"44199000";46,00;0,00;0,00;46,00;1,90;19,00;87,40
"25126";"48B TABUA PARA HAMBURGUER NATURAL GRAVADO";"UN";"44191100";44,00;0,00;0,00;44,00;1,98;20,00;87,12
"25127";"322 PETISQUEIRA OVAL 4 DIVISORIAS RUSTICA";"UN";"44199000";26,00;0,00;0,00;26,00;2,10;21,00;54,60
"25128";"490 PETISQUEIRA QUADRADA JUNIOR NATURAL";"UN";"44199000";19,00;0,00;0,00;19,00;1,90;19,00;36,10
"25129";"353 KIT POTE E GARFINHOS RUSTICA 25X165CM";"UN";"44199000";28,00;0,00;0,00;28,00;3,50;35,00;98,00
"25131";"48E TABUA PARA QUEBRAR CARANGUEJO RUSTICA GRAVADA";"UN";"44191100";22,00;0,00;0,00;22,00;2,90;29,00;63,80
"25133";"01-B CABIDE TINTUREIRO GRANDE PINUS C/ 03 PCS";"UN";"44211000";25,00;0,00;0,00;25,00;1,07;10,50;26,75
"25134";"BT BASTAO CAIPIRINHA";"UN";"44199000";42,00;0,00;0,00;42,00;0,78;8,00;32,76
"25135";"SF SOCADOR DE FEIJAO";"UN";"44199000";38,00;0,00;0,00;38,00;0,61;6,00;23,18
"25136";"541 COLHER DE MADEIRA 45CM";"UN";"44199000";33,00;0,00;12,00;45,00;0,75;7,50;33,75
"25137";"CL-D COLHER DE MADEIRA DE 38 CM";"UN";"44199000";57,00;0,00;25,00;82,00;0,69;7,00;56,58
"25138";"498 SOCADOR DE BATATA";"UN";"44199000";38,00;0,00;0,00;38,00;0,69;7,00;26,22
"25139";"BB BATEDOR DE BIFE";"UN";"44199000";24,00;0,00;0,00;24,00;0,61;6,00;14,64
"25140";"558 PILAO COM SOCADOR";"UN";"44199000";23,00;0,00;0,00;23,00;1,47;15,00;33,81
"25141";"TK3 TABUA TECA CHURRASCO GRANDE COM ALCA LATERAL";"UN";"44191100";7,00;0,00;0,00;7,00;11,98;120,00;83,86
"25142";"ND7557 - ENFEITE NATALINO EM FORMATO DE LACO. COM 2 PECAS. MED: 15*18CM";"UN";"95051000";1,00;0,00;0,00;1,00;1,30;13,00;1,30
"25143";"TK2 TABUA TECA CHURRASCO GRANDE COM ALCA";"UN";"44191100";4,00;0,00;0,00;4,00;11,98;120,00;47,92
"25144";"49-A PRENDEDOR DE PLASTICO C/ 12 PCS";"UN";"39249000";61,00;0,00;0,00;61,00;1,10;11,00;67,10
"25145";"121 MANTEGUEIRA RUSTICA";"UN";"44199000";26,00;0,00;0,00;26,00;2,00;20,00;52,00
"25146";"346 PORTA FRIOS P RUSTICO";"UN";"44199000";24,00;0,00;12,00;36,00;2,98;30,00;107,28
"25147";"MR43785 MOCHILA INFANTIL FEMININA 17 COM RODAS";"UN";"42029200";9,00;0,00;0,00;9,00;100,44;191,00;903,96
"25148";"57A TABUA REDONDA PARA FRIOS 20 CM";"UN";"44191100";35,00;0,00;0,00;35,00;1,54;15,50;53,90
"25149";"986 COADOR DE PANO P/ CAFE MEDIO";"UN";"63080000";29,00;0,00;50,00;79,00;0,70;7,00;55,30
"25150";"ES43787 ESTOJO DUPLO FEMININO";"UN";"42029200";3,00;0,00;8,00;11,00;26,21;50,00;288,31
"25151";"LA43786 LANCHEIRA INFANTIL FEMININA";"UN";"42029200";6,00;0,00;8,00;14,00;39,29;74,50;550,06
"25152";"107 MANTEGUEIRA NATURAL PINUS";"UN";"44199000";40,00;0,00;0,00;40,00;1,80;18,00;72,00
"25154";"329 PORTA FRIOS NATURAL PEQUENO";"UN";"44199000";22,00;0,00;12,00;34,00;2,78;28,00;94,52
"25155";"TW883-96B BRINQUEDO";"UN";"95030080";13,00;0,00;0,00;13,00;1,00;80,00;13,00
"25156";"350 PORTA FRIOS NATURAL G";"UN";"44199000";24,00;0,00;0,00;24,00;3,58;36,00;85,92
"25157";"285 TABUA DE FRIOS 2 GARFINHOS NATURAL";"UN";"44191100";35,00;0,00;0,00;35,00;2,58;26,00;90,30
"25159";"343 PORTA FRIOS RUSTICA G";"UN";"44199000";17,00;0,00;12,00;29,00;3,78;38,00;109,62
"25161";"BRP BOLEIRA RUSTICA PERSONALIZADA";"UN";"44199000";10,00;0,00;0,00;10,00;5,98;60,00;59,80
"25162";"28-F PA PUM MATA MOSCA";"UN";"39249000";102,00;0,00;37,00;139,00;2,40;2,00;333,60
"25163";"MCT MESINHA DE CAFE DA MANHA";"UN";"44199000";6,00;0,00;20,00;26,00;2,70;27,00;70,20
"25164";"865 FRUTEIRA DE MADEIRA";"UN";"44199000";8,00;0,00;20,00;28,00;1,98;20,00;55,44
"25165";"RL ROLO MOVEL PARA MASSA";"UN";"44199000";30,00;0,00;0,00;30,00;1,71;17,00;51,30
"25168";"BNP BOLEIRA NATURAL PERSONALIZADA";"UN";"44199000";11,00;0,00;0,00;11,00;5,78;58,00;63,58
"25169";"0055 TABUA MULTIUSO C/ ALCA";"UN";"44191100";13,00;0,00;24,00;37,00;4,51;45,00;166,87
"25170";"962 COADOR DE PANO P/ CAFE PEQUENO";"UN";"63080000";6,00;0,00;50,00;56,00;0,60;6,00;33,60
"25172";"TSP-MM TABUA SLIM POP MEDIA (33X17CM)";"UN";"44191100";15,00;0,00;36,00;51,00;1,18;12,00;60,18
"25173";"GDR1384  BICICLETA COLECIONAVEL DE FERRO 17X10CM";"UN";"95030099";57,00;0,00;0,00;57,00;1,94;32,00;110,58
"25174";"GDR1386 BICICLETA COLECIONAVEL DE FERRO 17X10CM";"UN";"95030099";76,00;0,00;0,00;76,00;1,76;32,00;133,76
"25175";"GDR1734 CAMINHAO/MALETA VERMELHO DINO 12X48CM";"UN";"95030099";4,00;0,00;0,00;4,00;18,82;119,00;75,28
"25183";"CL-A COLHER DE MADEIRA 26 CM";"UN";"44199000";72,00;0,00;18,00;90,00;0,53;5,50;47,70
"25186";"BOM-4505 LANTERNA LED RECARREGAVEL VIA USB-C";"UN";"94054200";8,00;0,00;1,00;9,00;6,76;100,00;60,84
"25188";"36-A BANDEJA 30 CM S/ FORMA";"UN";"44191900";11,00;0,00;0,00;11,00;3,99;40,00;43,89
"25189";"BOM-5675 GUIA COM SUPORTE PARA SERRA";"UN";"84669200";19,00;0,00;0,00;19,00;5,85;46,00;111,15
"25190";"BOM-9731 CONJUNTO MINI RETIFICA SEM FIO COM BATERIA";"UN";"84672999";29,00;0,00;0,00;29,00;7,39;117,00;214,31
"25192";"TCSG TABUA CORACAO SLIM POP GRANDE";"UN";"44191100";3,00;0,00;54,00;57,00;2,00;20,00;114,00
"25194";"TCSP TABUA CORACAO SLIM POP PEQUENA";"UN";"44191100";3,00;0,00;36,00;39,00;0,79;8,00;30,81
"25198";"0257C TABUA REDONDA PARA FRIOS PLUS 29 CM";"UN";"44191100";33,00;0,00;0,00;33,00;2,65;26,50;87,45
"25199";"TSG TABUA SLIM POP GRANDE 40X20 CM";"UN";"44191100";3,00;0,00;24,00;27,00;1,58;16,00;42,66
"25200";"BOM-5324 CONJUNTO DE REBITE DE REPUXO BOM-5324 SP";"UN";"73182300";24,00;0,00;100,00;124,00;0,78;5,00;96,72
"25201";"235B BANDEJA DE 25 CM RUSTICA";"UN";"44191900";15,00;0,00;0,00;15,00;3,83;38,50;57,45
"25202";"38-A BANDEJA 40 CM S/ FORMA";"UN";"44191900";18,00;0,00;0,00;18,00;7,43;74,50;133,74
"25203";"565 COLHER DE MADEIRA 23CM";"UN";"44199000";96,00;0,00;18,00;114,00;0,50;5,00;57,00
"25204";"CL-E COLHER DE MADEIRA DE 30 CM";"UN";"44199000";56,00;0,00;20,00;76,00;0,58;6,00;44,08
"25205";"48D TABUA PARA QUEBRAR CARANGUEJO NATURAL";"UN";"44191100";27,00;0,00;0,00;27,00;2,58;26,00;69,66
"25206";"CL-F COLHER DE MADEIRA DE 34 CM";"UN";"44199000";89,00;0,00;16,00;105,00;0,60;6,50;63,00
"25210";"HO-20933 BOLSA FEMININA";"UN";"42022210";4,00;0,00;0,00;4,00;67,00;107,00;268,00
"25211";"RMT5761 AGENDA 2026 CANDY C/ 168 PAGINAS 137CM X 1870CM";"UN";"48201000";63,00;0,00;1,00;64,00;2,37;15,50;151,68
"25212";"37-A BANDEJA 35 CM S/ FORMA";"UN";"44191900";13,00;0,00;0,00;13,00;7,27;73,00;94,51
"25215";"WK001 BOLSA FEMININA";"UN";"42022210";9,00;0,00;1,00;10,00;40,00;64,00;400,00
"25216";"C1112 BOLSA FESTA";"UN";"42022210";1,00;0,00;0,00;1,00;1,60;0,00;1,60
"25221";"1601 BOLSA FEMININA EM POLIESTER";"UN";"42022220";4,00;0,00;0,00;4,00;6,60;70,00;26,40
"25225";"WK007 BOLSA FEMININA";"UN";"42022210";10,00;0,00;1,00;11,00;40,00;64,00;440,00
"25226";"C1093 BOLSA FESTA";"UN";"42022210";46,00;0,00;0,00;46,00;1,60;0,00;73,60
"25229";"RMT5699 AGENDA 2026 LOVERS C/ 168 PAGINAS SORT 11CM X 152 CM";"UN";"48201000";92,00;0,00;40,00;132,00;1,92;12,50;253,44
"25230";"HA-20863 BOLSA FEMININA";"UN";"42022210";1,00;0,00;0,00;1,00;86,00;137,50;86,00
"25231";"C1144 BOLSA FEMININA EM POLIESTER";"UN";"42022220";2,00;0,00;0,00;2,00;3,30;35,00;6,60
"25234";"CR-1942 BOLSINHA FEMININA";"UN";"42022220";25,00;0,00;0,00;25,00;26,80;43,00;670,00
"25238";"C1261 BOLSA FEMININA EM POLIESTER";"UN";"42022220";2,00;0,00;26,00;28,00;1,00;56,00;28,00
"25239";"C1262 BOLSA FEMININA EM POLIESTER";"UN";"42022220";4,00;0,00;0,00;4,00;4,40;46,00;17,60
"25242";"C732 BOLSA INFANTIL";"UN";"42022210";11,00;0,00;0,00;11,00;2,50;27,00;27,50
"25245";"RMT5693 AGENDA 2026 CAPIVARA C/ 168 PAGINAS SORT 11CM X 152CM";"UN";"48201000";134,00;0,00;1,00;135,00;1,92;12,50;259,20
"25246";"RMT5698 AGENDA 2026 LOVERS C/168 PAGINAS SORT 137CM X 1870 CM";"UN";"48201000";107,00;0,00;30,00;137,00;2,37;15,50;324,69
"25247";"HC-20302 BOLSA FEMININA DE FESTA";"UN";"42022210";2,00;0,00;0,00;2,00;2,00;19,99;4,00
"25248";"RMT5764 AGENDA EXECUTIVA 2026 C/ 168 PAGINAS SORT 145CM X 21CM";"UN";"48201000";79,00;0,00;0,00;79,00;5,51;23,80;435,29
"25249";"RMT5762 AGENDA 2026 CANDY C/ 168 PAGINAS 11CM X 152CM";"UN";"48201000";218,00;0,00;0,00;218,00;1,99;12,50;433,82
"25250";"CR-1951 BOLSINHA FEMININA";"UN";"42022220";14,00;0,00;0,00;14,00;26,80;43,00;375,20
"25260";"SIGMA-C3128 CARTAO DE MEMORIA (128GB) MARCA AITEK REFERENCIA";"UN";"85235110";26,00;0,00;0,00;26,00;9,48;78,00;246,48
"25263";"KP-RA936 SOM AUTOMOTIVO MP5 PLAYER CONEXAO 2DIN";"UN";"85272100";3,00;0,00;0,00;3,00;36,20;441,00;108,60
"25265";"FN-20613 BOLSA FEMININA";"UN";"42022220";2,00;0,00;0,00;2,00;45,00;72,00;90,00
"25266";"46057 MAQUINA DE CORTAR CABELO";"UN";"85102000";70,00;0,00;0,00;70,00;2,00;16,50;140,00
"25267";"HQ2011 ESPELHO DECORATIVO SEM MOLDURA 30X40CM PARA PENDURAR";"UN";"70099200";9,00;0,00;96,00;105,00;11,25;60,50;1.181,25
"25269";"46068 REMOVEDOR DE CRAVOS";"UN";"82032090";112,00;0,00;0,00;112,00;1,00;29,00;112,00
"25272";"HQ2010 ESPELHO DECORATIVO SEM MOLDURA 30X40CM PARA PENDURAR";"UN";"70099200";7,00;0,00;96,00;103,00;11,25;60,50;1.158,75
"25275";"HQ2012 ESPELHO DECORATIVO SEM MOLDURA 30X40CM PARA PENDURAR";"UN";"70099200";7,00;0,00;96,00;103,00;11,25;60,50;1.158,75
"25276";"46064 JOELHEIRAS";"UN";"90211010";104,00;0,00;0,00;104,00;0,46;9,50;47,84
"25277";"HQ2013 ESPELHO DECORATIVO SEM MOLDURA 30X40CM PARA PENDURAR";"UN";"70099200";14,00;0,00;96,00;110,00;11,25;60,50;1.237,50
"25278";"HQ2014 ESPELHO DECORATIVO SEM MOLDURA 30X40CM PARA PENDURAR";"UN";"70099200";10,00;0,00;96,00;106,00;11,25;60,50;1.192,50
"25279";"2024075 TORNEIRA";"UN";"84818019";13,00;0,00;24,00;37,00;4,65;79,00;172,05
"25280";"2024086 TORNEIRA";"UN";"84818019";16,00;0,00;8,00;24,00;2,79;162,00;66,96
"25281";"HU58689 PRENDEDOR DE CORTINA 2 PECAS DE PLASTICO PP E POLIESTER";"UN";"39249000";79,00;0,00;1,00;80,00;1,79;8,00;143,20
"25285";"BC-5275 CARTEIRA FEMININA";"UN";"42023200";4,00;0,00;0,00;4,00;0,08;31,00;0,32
"25286";"FZ-3981 CARTEIRA FEMININA";"UN";"42023200";5,00;0,00;0,00;5,00;8,80;14,00;44,00
"25287";"HA72809 CADERNO DE PAPEL 80 PAGINAS";"UN";"48202000";4,00;0,00;22,00;26,00;8,31;43,50;216,06
"25288";"PR3550 QUADRO PARA RECADOS DE PLASTICO PVC/PAPEL/METAL";"UN";"96100000";23,00;0,00;0,00;23,00;13,32;24,00;306,36
"25290";"HE66336 QUADRO PARA RECADOS DE PLASTICO PP. METAL E PAPEL";"UN";"96100000";41,00;0,00;0,00;41,00;12,11;22,00;496,51
"25292";"PR2535 QUADRO PARA RECADOS DE PLASTICO PVC";"UN";"96100000";47,00;0,00;0,00;47,00;7,75;14,00;364,25
"25293";"HU66559 KIT CONFEITEIRO SACOS PARA CONFEITAR EM EVA11G";"UN";"39241000";68,00;0,00;42,00;110,00;0,53;2,50;58,30
"25294";"HA78747 AGENDA PARA ANOTACAO";"UN";"48201000";33,00;0,00;0,00;33,00;10,17;20,50;335,61
"25295";"FZ-3208 CARTEIRA FEMININA";"UN";"42023200";4,00;0,00;0,00;4,00;0,08;14,00;0,32
"25296";"HQ59712 MINI LUMINARIA DE LED DE PAREDE";"UN";"94051190";51,00;0,00;0,00;51,00;3,15;5,50;160,65
"25297";"HE66335 QUADRO PARA RECADOS DE PLASTICO PP. METAL E PAPEL";"UN";"96100000";29,00;0,00;96,00;125,00;4,10;17,50;512,50
"25298";"HE64118 COFRINHO DE METAL(FERRO)";"UN";"83062900";29,00;0,00;0,00;29,00;11,39;20,50;330,31
"25299";"HE64117 COFRINHO DE METAL(FERRO)";"UN";"83062900";16,00;0,00;61,00;77,00;6,75;23,50;519,75
"25300";"HE64114 COFRINHO DE PLASTICO PP";"UN";"39264000";20,00;0,00;48,00;68,00;9,75;33,00;663,00
"25301";"HA84514 CADERNO DE PAPEL (80 FOLHAS)";"UN";"48202000";59,00;0,00;166,00;225,00;8,84;46,00;1.989,00
"25303";"HD68547 BANDEJA DECORATIVA DE VIDRO C/MOLDURA DE PLASTICO PP";"UN";"70139900";29,00;0,00;36,00;65,00;2,77;12,00;180,05
"25304";"HU66564 ESPATULA DE PP E SILICONE";"UN";"39241000";2,00;0,00;42,00;44,00;1,00;8,50;44,00
"25305";"HU54005 CORTINA DE BANHO EM PLASTICO EVA/PP";"UN";"39249000";30,00;0,00;0,00;30,00;10,66;19,00;319,80
"25307";"HU66563 ESPATULA DE PP E SILICONE 73CMX28CMX13CM";"UN";"39241000";4,00;0,00;48,00;52,00;1,99;8,50;103,48
"25308";"HA85171 CADERNO DE PAPEL- 80 PAGINAS";"UN";"48202000";3,00;0,00;221,00;224,00;7,91;41,00;1.771,84
"25312";"101805 TABUA SLIM POP GRANDE C/CABO LATERAL";"UN";"44191100";6,00;0,00;0,00;6,00;4,92;23,50;29,52
"25313";"HU66567 ESPATULA DE PP E SILICONE";"UN";"39241000";17,00;0,00;50,00;67,00;1,00;6,00;67,00
"25314";"HA78746 AGENDA PARA ANOTACOES DE PAPEL";"UN";"48201000";24,00;0,00;0,00;24,00;11,14;22,50;267,36
"25315";"HU56681 MINI POTES DE PLASTICO PP COM 4 PECAS";"UN";"39241000";48,00;0,00;0,00;48,00;5,01;9,00;240,48
"25316";"HU56521 KIT PARA CHURRASCO COM 3 PECAS EM ACO E MADEIRA";"UN";"82152000";20,00;0,00;0,00;20,00;13,24;24,00;264,80
"25317";"HU59502 ESPONJA DUPLA FACE PARA BANHO";"UN";"39249000";20,00;0,00;29,00;49,00;1,62;7,00;79,38
"25318";"HD78208 VELA DECORATIVA DE CERA COM LATA METAL";"UN";"34060000";1,00;0,00;0,00;1,00;4,92;6,50;4,92
"25319";"HA80283 CADERNO DE PAPEL E PLASTICO PP";"UN";"48202000";154,00;0,00;419,00;573,00;2,98;15,50;1.707,54
"25320";"HU71816 FORMA DE GELO EM PLASTICO PP";"UN";"39241000";59,00;0,00;0,00;59,00;5,57;10,00;328,63
"25321";"HA78623 CADERNO PARA ANOTACOES DE PAPEL";"UN";"48202000";15,00;0,00;0,00;15,00;20,03;40,00;300,45
"25323";"HU59503 KIT PARA BANHO(1 TOUCA E 2 ESPONJAS) DE PLASTICO PE/EVA";"UN";"39249000";31,00;0,00;0,00;31,00;2,99;12,50;92,69
"25326";"HD68536 BANDEJA DECORATIVA DE PLASTICO PP E VIDRO";"UN";"70139900";29,00;0,00;36,00;65,00;3,35;14,00;217,75
"25327";"HU58688 PRENDEDOR DE CORTINA 2 PECAS DE PLASTICO PP E POLIESTER";"UN";"39249000";46,00;0,00;52,00;98,00;1,62;7,00;158,76
"25331";"HU66560 KIT CONFEITEIRO KIT C/07 BICOS+O1 ADAPTADOR EM ACO/PLASTICO PP";"UN";"39241000";57,00;0,00;13,00;70,00;1,03;4,50;72,10
"25332";"HU58690 PRENDEDOR DE CORTINA 2 PECAS DE PLASTICO PP E POLIESTER";"UN";"39249000";128,00;0,00;0,00;128,00;3,88;7,00;496,64
"25334";"HU66571 DESCANSO DE PANELA 3 PECAS DE SILICONE E PLASTICO PP";"UN";"39241000";38,00;0,00;101,00;139,00;4,17;18,50;579,63
"25335";"HE59106 FITA METRICA DE PLASTICO PVC/PP E METAL";"UN";"90178010";215,00;0,00;0,00;215,00;2,42;4,50;520,30
"25336";"HU54004 CORTINA DE BANHO EM PLASTICO PE/PP";"UN";"39249000";40,00;0,00;0,00;40,00;6,30;11,50;252,00
"25338";"HU66562 LUVA TERMICA DE COZINHA 80% POLIESTER E 20% SILICONE";"UN";"62160000";53,00;0,00;0,00;53,00;12,84;23,00;680,52
"25339";"HU59504 TOUCA PARA BANHO DE PLASTICO PE/EVA";"UN";"39249000";47,00;0,00;29,00;76,00;0,83;3,50;63,08
"25340";"HD78206 VELA DECORATIVA DE CERA COM LATA METAL";"UN";"34060000";39,00;0,00;0,00;39,00;3,63;6,50;141,57
"25342";"HA72810 CADERNO DE PAPEL 80 PAGINAS";"UN";"48202000";44,00;0,00;0,00;44,00;21,64;43,50;952,16
"25343";"HQ59723 MINI LUMINARIA DE PAREDE DE LED DE PLASTICO PP";"UN";"94051190";86,00;0,00;21,00;107,00;1,76;7,50;188,32
"25344";"HA85163 CADERNO DE PAPEL";"UN";"48202000";115,00;0,00;526,00;641,00;3,26;17,00;2.089,66
"25345";"HA72808 CADERNO DE PAPEL 80 PAGINAS";"UN";"48202000";29,00;0,00;1,00;30,00;8,31;43,50;249,30
"25346";"HA84518 CADERNO DE DISCO DE PAPEL (80 PAGINAS)";"UN";"48202000";54,00;0,00;196,00;250,00;6,51;34,00;1.627,50
"25353";"YT2640 ORGANIZADOR DE BANCADA COM ESPELHO E GAVETAS 40*20*14CM";"UN";"39249000";55,00;0,00;0,00;55,00;7,13;39,50;392,15
